,docket,link
2939,260-7-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_criminal/260-7-19.json
2940,383-9-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_criminal/383-9-19.json
2941,460-11-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_criminal/460-11-19.json
2942,370-8-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_criminal/370-8-19.json
2943,368-8-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_criminal/368-8-19.json
2944,50-2-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_criminal/50-2-20.json
2945,462-11-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_criminal/462-11-19.json
2946,451-11-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_criminal/451-11-19.json
2947,163-4-02,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_criminal/163-4-02.json
2948,466-11-95,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_criminal/466-11-95.json
2949,411-10-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_criminal/411-10-19.json
2950,369-8-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_criminal/369-8-19.json
2951,170-5-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_criminal/170-5-19.json
2952,380-11-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_criminal/380-11-18.json
2953,268-7-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_criminal/268-7-19.json
2954,395-9-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_criminal/395-9-19.json
2955,410-10-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_criminal/410-10-19.json
2956,382-11-17,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_criminal/382-11-17.json
2957,226-6-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_criminal/226-6-18.json
2958,49-2-17,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_criminal/49-2-17.json
2959,175-12-19,
2960,124-9-17,
2961,104-5-01,
2962,169-12-17,
2963,23-2-16,
2964,211-10-92,
2965,70-11-19,
2966,13-2-18,
2967,14-2-18,
2968,65-10-19,
2969,159-10-19,
2970,19-2-20,
2971,139-10-19,
2972,153-11-16,
2973,126-9-19,
2974,138-9-19,
2975,276-11-19,
2976,47-3-14,
2977,51-3-09,
2978,134-11-18,
2979,149-12-18,
2980,107-7-14,
2981,61-5-18,
2982,147-12-18,
2983,681-7-10,
2984,183-10-12,
2985,10-2-17,
2986,22-2-18,
2987,125-9-19,
2988,117-9-17,
2989,131-9-19,
2990,92-6-15,
2991,106-6-11,
2992,173-10-13,
2993,33-2-09,
2994,159-9-12,
2995,65-4-00,
2996,95-6-19,
2997,62-12-18,
2998,94-7-17,
2999,197-11-05,
3000,89-8-18,
3001,158-9-94,
3002,26-2-11,
3003,107-9-16,
3004,134-7-13,
3005,63-4-13,
3006,151-12-18,
3007,82-7-18,
3008,169-11-19,
3009,151-12-18,
3010,143-9-06,
3011,35-3-17,
3012,111-9-18,
3013,190-11-14,
3014,114-8-19,
3015,136-11-18,
3016,174-11-14,
3017,42-4-17,
3018,109-7-11,
3019,11-1-15,
3020,57-4-19,
3021,41-3-09,
3022,146-10-19,
3023,190-11-14,
3024,47-3-19,
3025,22-2-13,
3026,112-6-09,
3027,72-5-08,
3028,74-5-19,
3029,180-11-14,
3030,54-2-15,
3031,171-10-12,
3032,51-4-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_civil/51-4-18.json
3033,154-10-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_civil/154-10-19.json
3034,40-3-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_civil/40-3-19.json
3035,186-11-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_civil/186-11-18.json
3036,152-10-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_civil/152-10-19.json
3037,188-12-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_civil/188-12-19.json
3038,90-6-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_civil/90-6-19.json
3039,164-11-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_civil/164-11-19.json
3040,166-11-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_civil/166-11-19.json
3041,198-12-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_civil/198-12-19.json
3042,29-3-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_civil/29-3-18.json
3043,18-9-17,
3044,17-2-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_civil/17-2-19.json
3045,16-2-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_civil/16-2-19.json
3046,187-12-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_civil/187-12-19.json
3047,306-11-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_probate/306-11-18.json
3048,32-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_probate/32-1-20.json
3049,187-10-12,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_probate/187-10-12.json
3050,85-4-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_probate/85-4-18.json
3051,306-11-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_probate/306-11-18.json
3052,190-7-16,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_probate/190-7-16.json
3053,150-6-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_probate/150-6-19.json
3054,92-4-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_probate/92-4-19.json
3055,171-8-13,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_probate/171-8-13.json
3056,49-2-17,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_criminal/49-2-17.json
3057,288-11-17,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orange_probate/288-11-17.json
3058,120-3-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/120-3-19.json
3059,461-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/461-8-20.json
3060,659-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/659-11-20.json
3061,733-12-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/733-12-20.json
3062,738-12-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/738-12-20.json
3063,339-7-15,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/339-7-15.json
3064,678-9-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/678-9-19.json
3065,832-11-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/832-11-19.json
3066,31-1-21,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/31-1-21.json
3067,32-1-21,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/32-1-21.json
3068,46-1-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/46-1-19.json
3069,31-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/31-1-20.json
3070,74-2-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/74-2-20.json
3071,217-4-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/217-4-20.json
3072,310-6-16,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/310-6-16.json
3073,286-5-17,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/286-5-17.json
3074,694-12-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/694-12-20.json
3075,532-9-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/532-9-18.json
3076,764-10-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/764-10-19.json
3077,72-2-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/72-2-20.json
3078,93-2-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/93-2-20.json
3079,13-2-20,
3080,170-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/170-3-20.json
3081,691-12-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/691-12-20.json
3082,737-12-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/737-12-20.json
3083,76-2-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/76-2-18.json
3084,712-12-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/712-12-20.json
3085,196-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/196-3-20.json
3086,17-1-21,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_criminal/17-1-21.json
3087,97-11-20,
3088,94-11-20,
3089,110-9-19,
3090,82-10-20,
3091,33-3-15,
3092,13-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/washington_criminal/13-1-20.json
3093,55-4-16,
3094,187-12-16,
3095,102-8-19,
3096,113-7-19,
3097,18-10-20,
3098,111-8-20,
3099,33-3-20,
3100,150-9-19,
3101,105-6-19,
3102,177-11-18,
3103,43-4-20,
3104,172-10-19,
3105,60-4-19,
3106,50-6-20,
3107,51-6-20,
3108,109-12-20,
3109,89-11-20,
3110,145-11-20,
3111,104-8-20,
3112,137-10-20,
3113,36-4-20,
3114,54-4-07,
3115,186-10-13,
3116,118-8-18,
3117,142-11-20,
3118,148-11-20,
3119,19-2-18,
3120,60-5-17,
3121,111-7-18,
3122,201-12-19,
3123,93-7-20,
3124,51-3-06,
3125,141-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/caledonia_family/141-11-20.json
3126,78-6-20,
3127,69-6-20,
3128,128-10-20,
3129,143-8-19,
3130,152-12-20,
3131,25-3-20,
3132,26-3-20,
3133,63-7-20,
3134,64-7-20,
3135,95-11-20,
3136,102-11-20,
3137,140-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/caledonia_family/140-11-20.json
3138,31-3-20,
3139,107-8-20,
3140,102-8-19,
3141,87-10-20,
3142,53-6-20,
3143,178-11-16,
3144,183-11-19,
3145,178-10-19,
3146,123-6-09,
3147,186-11-14,
3148,116-9-20,
3149,29-6-09,
3150,85-10-20,
3151,86-10-20,
3152,39-4-20,
3153,40-4-20,
3154,41-6-20,
3155,66-8-20,
3156,79-9-20,
3157,104-12-20,
3158,105-12-20,
3159,119-9-20,
3160,132-10-20,
3161,190-12-18,
3162,62-3-10,
3163,135-8-13,
3164,76-6-20,
3165,26-2-20,
3166,99-8-20,
3167,108-12-20,
3168,68-9-20,
3169,114-12-20,
3170,113-12-20,
3171,149-11-20,
3172,88-11-20,
3173,91-11-20,
3174,57-4-19,
3175,122-9-17,
3176,61-4-19,
3177,111-8-20,
3178,76-6-17,
3179,13-1-19,
3180,190-12-18,
3181,174-10-19,
3182,192-12-16,
3183,159-10-07,
3184,120-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_civil/120-6-20.json
3185,174-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/orleans_civil/174-10-20.json
3186,397-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/bennington_criminal/397-6-20.json
3187,57-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/57-1-20.json
3188,100-2-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/100-2-20.json
3189,606-6-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/606-6-19.json
3190,1116-9-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1116-9-18.json
3191,518-5-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/518-5-19.json
3192,673-6-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/673-6-19.json
3193,1178-10-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1178-10-19.json
3194,179-2-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/179-2-20.json
3195,319-5-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/319-5-20.json
3196,914-8-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/914-8-18.json
3197,730-6-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/730-6-18.json
3198,731-6-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/731-6-18.json
3199,121-2-16,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/121-2-16.json
3200,815-6-17,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/815-6-17.json
3201,131-1-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/131-1-18.json
3202,915-8-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/915-8-18.json
3203,1270-10-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1270-10-18.json
3204,1478-12-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1478-12-18.json
3205,39-1-14,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/39-1-14.json
3206,63-1-17,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/63-1-17.json
3207,641-6-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/641-6-18.json
3208,729-6-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/729-6-18.json
3209,733-6-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/733-6-18.json
3210,759-7-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/759-7-18.json
3211,98-1-16,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/98-1-16.json
3212,847-8-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/847-8-19.json
3213,738-7-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/738-7-19.json
3214,402-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/bennington_criminal/402-6-20.json
3215,709-6-15,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/709-6-15.json
3216,1114-9-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1114-9-18.json
3217,1186-10-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1186-10-18.json
3218,434-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/434-7-20.json
3219,875-7-17,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/875-7-17.json
3220,876-7-17,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/876-7-17.json
3221,726-6-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/726-6-18.json
3222,1091-9-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1091-9-18.json
3223,41-6-20,
3224,371-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/371-6-20.json
3225,19-2-18,
3226,260-3-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/260-3-18.json
3227,688-6-16,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/688-6-16.json
3228,125-12-19,
3229,1343-12-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1343-12-19.json
3230,425-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/bennington_criminal/425-6-20.json
3231,1371-11-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1371-11-18.json
3232,849-5-13,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/849-5-13.json
3233,1800-10-13,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1800-10-13.json
3234,1396-12-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1396-12-18.json
3235,1339-12-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1339-12-19.json
3236,81-2-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/81-2-20.json
3237,227-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/227-3-20.json
3238,498-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/498-7-20.json
3239,579-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/579-8-20.json
3240,1039-9-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1039-9-18.json
3241,450-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/450-7-20.json
3242,91-1-14,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/91-1-14.json
3243,1310-9-15,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1310-9-15.json
3244,901-8-16,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/901-8-16.json
3245,739-5-14,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/739-5-14.json
3246,641-6-16,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/641-6-16.json
3247,1079-9-16,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1079-9-16.json
3248,626-5-17,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/626-5-17.json
3249,865-7-17,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/865-7-17.json
3250,1057-8-17,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1057-8-17.json
3251,212-2-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/212-2-18.json
3252,1035-9-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1035-9-18.json
3253,1203-10-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1203-10-18.json
3254,1204-10-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1204-10-18.json
3255,1001-9-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1001-9-19.json
3256,535-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/535-8-20.json
3257,856-7-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/856-7-18.json
3258,752-7-16,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/752-7-16.json
3259,17-1-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/bennington_criminal/17-1-18.json
3260,1032-8-17,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1032-8-17.json
3261,1372-10-17,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1372-10-17.json
3262,114-1-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/114-1-18.json
3263,931-8-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/931-8-19.json
3264,1190-11-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1190-11-19.json
3265,1317-10-17,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1317-10-17.json
3266,1391-12-16,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1391-12-16.json
3267,1392-12-16,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1392-12-16.json
3268,1393-12-16,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1393-12-16.json
3269,619-5-17,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/619-5-17.json
3270,851-8-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/851-8-19.json
3271,509-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/509-7-20.json
3272,1355-11-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1355-11-18.json
3273,946-8-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/946-8-18.json
3274,1024-8-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1024-8-18.json
3275,159-2-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/159-2-20.json
3276,51-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/51-1-20.json
3277,132-2-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/bennington_criminal/132-2-20.json
3278,910-8-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/910-8-19.json
3279,564-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/564-8-20.json
3280,50-4-19,
3281,47-7-20,
3282,394-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/394-6-20.json
3283,24-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/24-1-20.json
3284,1053-9-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1053-9-18.json
3285,1247-11-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/1247-11-19.json
3286,678-6-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/678-6-19.json
3287,662-5-15,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/662-5-15.json
3288,292-4-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/rutland_criminal/292-4-20.json
3289,20-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-15/bennington_criminal/20-1-20.json
3290,119-11-19,
